time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-14T11:18:31.882Z,60.2432,-152.5737,100.6,1.7,ml,,,,0.39,ak,ak023fzpogus,2023-12-27T23:48:50.591Z,"54 km WNW of Ninilchik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-14T10:19:28.103Z,57.4083,-154.7285,57.3,1.9,ml,,,,0.43,ak,ak023fzp38oa,2023-12-27T23:48:49.955Z,"24 km SW of Karluk, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-12-14T09:36:15.717Z,60.3767,-152.457,91.7,1.9,ml,,,,0.53,ak,ak023fzolf8w,2023-12-27T23:48:45.729Z,"56 km NW of Ninilchik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-14T09:18:17.501Z,60.7666,-150.6014,15,1.5,ml,,,,0.79,ak,ak023fzohkg0,2023-12-27T23:48:45.513Z,"18 km SSE of Point Possession, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-14T09:17:21.473Z,58.4448,-154.0387,82.1,1.7,ml,,,,0.29,ak,ak023fzohd4j,2023-12-27T23:48:49.762Z,"78 km WNW of Aleneva, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-14T07:57:53.826Z,59.4571,-152.8125,96.5,1.9,ml,,,,0.45,ak,ak023fznj52z,2023-12-27T23:48:44.823Z,"51 km WNW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-14T07:34:50.633Z,57.4793,-154.6706,20.9,1.7,ml,,,,0.44,ak,ak023fzne7c7,2023-12-27T23:48:49.347Z,"16 km SW of Karluk, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-14T06:49:46.450Z,59.1835,-153.1896,79.2,1.9,ml,,,,0.4,ak,ak023fzmvz4r,2023-12-27T23:48:44.131Z,"74 km WSW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-14T06:11:22.390Z,59.3593333333333,-153.428333333333,-0.82,0.53,ml,8,89,,0.17,av,av91124518,2023-12-14T22:50:51.230Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.23,0.31,0.175327794887364,8,reviewed,av,av
2023-12-14T05:06:12.890Z,58.2973333333333,-154.973833333333,2.47,-0.21,ml,9,198,,0.09,av,av91124493,2023-12-14T21:56:15.100Z,"86 km NNW of Karluk, Alaska",earthquake,0.61,0.38,0.213671617603712,9,reviewed,av,av
2023-12-14T04:20:43.920Z,60.1473,-153.4585,161.5,2.4,ml,,,,0.59,ak,ak023fzliw3r,2024-02-17T22:43:09.040Z,"47 km E of Port Alsworth, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-14T03:51:39.920Z,58.2986666666667,-154.976333333333,2.57,-0.38,ml,7,197,,0.08,av,av91124483,2023-12-14T21:24:33.030Z,"86 km NNW of Karluk, Alaska",earthquake,0.63,0.33,0.244780868037815,7,reviewed,av,av
2023-12-14T03:28:27.508Z,60.1913,-151.2143,50.7,1.6,ml,,,,0.6,ak,ak023fzkz4ty,2023-12-27T23:48:41.431Z,"10 km ESE of Clam Gulch, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-14T02:02:39.510Z,60.9949,-150.9853,62.7,1.7,ml,,,,0.49,ak,ak023fzk85i4,2023-12-27T23:48:41.003Z,"11 km SE of Tyonek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-14T01:56:59.515Z,60.4948,-150.1546,39.7,1.6,ml,,,,0.3,ak,ak023fzjyc4t,2023-12-27T23:48:40.770Z,"18 km W of Cooper Landing, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-14T01:36:04.164Z,60.0683,-151.3244,51.9,1.5,ml,,,,0.33,ak,ak023fzjtxjh,2023-12-27T23:48:40.552Z,"18 km SSE of Clam Gulch, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-12-14T00:48:40.945Z,59.7885,-153.0654,100.6,1.8,ml,,,,0.28,ak,ak023fzjb5dq,2023-12-27T23:48:47.488Z,"58 km E of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-13T23:35:18.316Z,59.3929,-152.761,69.3,1.8,ml,,,,0.46,ak,ak023fy9dxqv,2023-12-28T20:30:09.725Z,"47 km W of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-13T23:12:26.158Z,59.5243,-153.1807,102.8,2.1,ml,,,,0.4,ak,ak023fy990vr,2023-12-28T20:30:09.497Z,"59 km ESE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-13T20:00:42.150Z,60.1888,-152.72,104.8,1.7,ml,,,,0.49,ak,ak023fy7e6pj,2023-12-28T20:30:07.646Z,"60 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-13T19:01:38.088Z,59.697,-151.3989,61.1,1.6,ml,,,,0.75,ak,ak023fy6syi8,2023-12-28T20:30:07.445Z,"3 km NE of Kachemak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-13T18:55:51.322Z,59.4903,-152.0578,43.7,1.9,ml,,,,0.75,ak,ak023fy6j4l8,2023-12-28T20:30:07.227Z,"16 km NNW of Nanwalek, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-13T18:26:34.879Z,59.9355,-151.2947,14.8,1.3,ml,,,,0.65,ak,ak023fy6cvjz,2023-12-28T20:30:07.019Z,"20 km WNW of Fox River, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-13T17:38:01.436Z,59.4877,-152.5445,72.2,2.3,ml,,,,0.59,ak,ak023fy5txyf,2024-02-17T22:43:09.040Z,"38 km WNW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-13T17:29:55.027Z,59.2061,-152.9911,74.7,1.9,ml,,,,0.58,ak,ak023fy5s4wy,2023-12-28T20:30:01.316Z,"63 km WSW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-13T15:53:42.834Z,60.6877,-152.5974,109.1,1.9,ml,,,,0.59,ak,ak023fy4qdoh,2023-12-28T20:30:00.816Z,"70 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-13T14:45:21.056Z,59.9515,-153.4616,137.6,2,ml,,,,0.48,ak,ak023fy436m4,2023-12-28T23:14:37.858Z,"40 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-13T13:16:09.944Z,59.2117,-152.3979,60.8,2.2,ml,,,,0.62,ak,ak023fy3bifc,2023-12-28T20:29:59.564Z,"31 km WSW of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-13T13:00:29.589Z,59.5701,-152.4792,71.9,1.9,ml,,,,0.83,ak,ak023fy384i6,2023-12-28T20:30:05.344Z,"39 km NW of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-13T12:07:57.558Z,59.8461,-152.833,85.5,1.9,ml,,,,0.8,ak,ak023fy2o92j,2023-12-28T20:30:04.928Z,"56 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-13T08:03:55.052Z,60.773,-150.7796,46,1.5,ml,,,,0.51,ak,ak023fy09njc,2023-12-27T19:52:10.960Z,"17 km SSW of Point Possession, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-13T07:37:14.476Z,59.5293,-151.3259,9.9,1.7,ml,,,,0.41,ak,ak023fxzvf7g,2023-12-27T19:52:10.760Z,"9 km SW of Halibut Cove, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-13T07:23:53.384Z,59.7976,-153.0922,100.7,1.8,ml,,,,0.29,ak,ak023fxzsi6i,2023-12-27T19:52:14.724Z,"56 km E of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-13T06:06:02.518Z,58.2636,-153.0411,45.8,2.3,ml,,,,0.56,ak,ak023fxz3bfg,2024-02-17T22:43:07.040Z,"23 km NNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-13T02:13:21.752Z,59.7928,-152.9149,96,2,ml,,,,0.29,ak,ak023fxwr4jz,2023-12-27T19:52:12.684Z,"60 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-13T01:49:00.972Z,59.8266,-150.7428,37.1,1.7,ml,,,,0.36,ak,ak023fxwdd3c,2023-12-27T19:52:08.257Z,"12 km ESE of Fox River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-13T00:45:11.581Z,59.4093,-153.0285,78.2,2,ml,,,,0.38,ak,ak023fxvr3h2,2023-12-27T19:52:11.585Z,"63 km W of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-12T23:29:47.602Z,60.6504,-151.7417,65.2,1.6,ml,,,,0.64,ak,ak023fwltd7s,2023-12-27T23:23:29.190Z,"23 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-12T22:12:56.720Z,59.5428,-152.4382,57.2,1.9,ml,,,,0.5,ak,ak023fwl4b2v,2023-12-27T23:23:22.001Z,"35 km NW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T21:35:56.971Z,59.8994,-153.0694,119.5,2.2,ml,,,,0.39,ak,ak023fwknsz1,2024-02-17T22:43:07.040Z,"59 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-12T21:16:30.064Z,60.1093,-151.4587,53.8,1.4,ml,,,,0.2,ak,ak023fwkjoce,2023-12-27T23:23:27.996Z,"13 km ENE of Ninilchik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-12-12T20:41:13.236Z,59.7783,-151.7564,48.1,1.9,ml,,,,0.54,ak,ak023fwk3kag,2023-12-27T23:23:21.508Z,"4 km E of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T19:12:49.305Z,60.0253,-153.3153,138.9,2.2,ml,,,,0.5,ak,ak023fwjbzr6,2023-12-27T23:23:27.396Z,"51 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-12T18:45:35.790Z,60.0188333333333,-153.098333333333,0.65,-0.63,ml,4,172,,0.04,av,av92152151,2023-12-13T20:18:44.780Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.34,1.11,0.11293316030337,4,reviewed,av,av
2023-12-12T18:21:46.026Z,59.8643,-153.3963,138.6,2.2,ml,,,,0.4,ak,ak023fwishnc,2023-12-27T23:23:20.388Z,"40 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T17:05:23.930Z,58.4961666666667,-154.502666666667,4.86,0.44,ml,9,294,,0.15,av,av91124293,2023-12-13T20:08:55.140Z,"103 km N of Karluk, Alaska",earthquake,0.72,0.46,0.201570201816694,9,reviewed,av,av
2023-12-12T15:51:17.628Z,60.8633,-150.7495,15,1.4,ml,,,,0.97,ak,ak023fwh6jte,2023-12-27T23:23:26.004Z,"7 km SSW of Point Possession, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-12T15:45:23.440Z,58.2996,-152.7868,52.1,2.2,ml,,,,0.47,ak,ak023fwh59xp,2024-02-17T22:43:07.040Z,"27 km NNE of Aleneva, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-12T14:56:49.454Z,58.5063,-154.4684,0.1,1.4,ml,,,,0.61,ak,ak023fwgm99v,2023-12-27T23:23:17.977Z,"104 km WNW of Aleneva, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-12-12T13:42:22.487Z,59.4153,-153.1501,88.6,1.9,ml,,,,0.61,ak,ak023fwfxrji,2023-12-27T23:23:17.307Z,"68 km SE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T12:47:21.398Z,60.1098,-151.7596,66.1,1.9,ml,,,,0.65,ak,ak023fwfdedx,2023-12-27T23:23:17.051Z,"8 km NW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T11:03:57.192Z,59.6432,-150.1531,43.5,1.7,ml,,,,0.33,ak,ak023fweim45,2023-12-22T20:45:20.019Z,"51 km ESE of Fox River, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-12T10:05:14.590Z,57.6533,-153.3513,38.4,1.8,ml,,,,0.32,ak,ak023fwdximb,2023-12-22T20:45:25.148Z,"36 km SW of Port Lions, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2023-12-12T10:04:12.785Z,59.6466,-153.3585,113.6,1.9,ml,,,,0.34,ak,ak023fwdxari,2023-12-22T20:45:24.542Z,"44 km ESE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-12T09:49:20.264Z,59.4939,-151.9523,54.4,1.9,ml,,,,0.51,ak,ak023fwdlizu,2023-12-22T20:45:19.048Z,"15 km WNW of Seldovia, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-12T09:09:32.039Z,59.1475,-152.295,63.6,2,ml,,,,0.45,ak,ak023fwdcz83,2023-12-22T20:45:24.077Z,"31 km SW of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-12T08:52:51.133Z,60.1773,-151.9522,73.7,1.7,ml,,,,0.58,ak,ak023fwd0svt,2023-12-22T20:45:23.491Z,"21 km NW of Ninilchik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-12T07:07:54.903Z,59.4211,-152.7128,69.3,1.9,ml,,,,0.35,ak,ak023fwc5qbl,2023-12-22T20:45:18.610Z,"45 km W of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T06:17:02.138Z,60.0613,-151.603,78,1.7,ml,,,,0.37,ak,ak023fwbm70p,2023-12-22T20:45:18.214Z,"3 km ENE of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-12T06:08:38.009Z,60.0215,-152.8938,102.4,1.9,ml,,,,0.36,ak,ak023fwbkh9o,2023-12-22T20:45:18.001Z,"65 km W of Happy Valley, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-12T05:41:42.476Z,59.7498,-152.6984,86,1.9,ml,,,,0.35,ak,ak023fwb64hc,2023-12-22T20:45:17.777Z,"48 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T05:40:13.016Z,60.903,-150.6596,45,1.6,ml,,,,0.36,ak,ak023fwb5uhx,2023-12-22T20:45:17.563Z,"2 km SE of Point Possession, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-12T04:53:19.263Z,59.9788,-152.8936,111.7,1.8,ml,,,,0.27,ak,ak023fwan7py,2023-12-22T20:45:22.141Z,"63 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-12T04:08:55.310Z,60.429,-152.721833333333,10.95,-0.31,ml,6,204,,0.04,av,av91124258,2023-12-13T05:07:50.980Z,"72 km NW of Ninilchik, Alaska",earthquake,0.45,0.45,0.211496123208196,6,reviewed,av,av
2023-12-12T03:43:34.124Z,58.8359,-152.7464,65.3,1.8,ml,,,,0.28,ak,ak023fw9zo3o,2023-12-22T20:45:21.347Z,"74 km SW of Nanwalek, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-12T02:32:09.240Z,60.0485,-153.0572,104.1,1.9,ml,,,,0.55,ak,ak023fw9btnh,2023-12-22T20:45:16.710Z,"65 km ENE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-12T01:46:13.725Z,60.824,-150.9458,28.4,1.4,ml,,,,0.45,ak,ak023fw8tegs,2023-12-22T20:45:20.988Z,"17 km SW of Point Possession, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-12-12T01:07:14.020Z,60.2549,-150.968,65.3,2.1,ml,,,,0.51,ak,ak023fw8l1j2,2023-12-22T20:45:15.812Z,"19 km ESE of Kasilof, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-12T00:58:42.177Z,60.4409,-152.4411,87.6,1.8,ml,,,,0.29,ak,ak023fw8aln2,2023-12-22T20:45:15.586Z,"61 km NW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-11T23:58:34.990Z,58.3011666666667,-154.991,3.16,-0.52,ml,4,207,,0.07,av,av91124238,2023-12-13T02:09:29.320Z,"87 km NNW of Karluk, Alaska",earthquake,0.54,0.57,0.25671197375801,4,reviewed,av,av
2023-12-11T23:43:35.519Z,60.3867,-150.7609,48.5,2.4,ml,,,,0.55,ak,ak023fuyczsg,2024-02-17T22:43:06.040Z,"12 km S of Funny River, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T23:18:06.320Z,60.041,-153.0535,-2.25,-0.43,ml,5,161,,0.07,av,av92151251,2023-12-13T01:47:54.500Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.33,1.86,0.529237045185888,5,reviewed,av,av
2023-12-11T22:33:43.275Z,60.2903,-153.0831,128.6,2.6,ml,,,,0.63,ak,ak023fuxpfln,2024-02-17T22:43:06.040Z,"68 km E of Port Alsworth, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T22:16:22.296Z,60.188,-151.1386,40.9,2.1,ml,,,,0.45,ak,ak023fuxlqsq,2023-12-24T06:09:15.903Z,"14 km ESE of Clam Gulch, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-11T21:14:09.080Z,60.0431666666667,-153.0845,-2.92,-0.63,ml,5,95,,0.09,av,av91124233,2023-12-13T01:19:44.830Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.28,1.41,0.457741363014253,5,reviewed,av,av
2023-12-11T20:06:56.384Z,60.5419,-153.7109,8.5,1.4,ml,,,,0.45,ak,ak023fuwct46,2023-12-24T06:09:18.860Z,"50 km NE of Port Alsworth, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-11T19:43:03.445Z,60.6258,-152.4939,109.6,2.6,ml,,,,0.55,ak,ak023fuvz6tq,2024-02-17T22:43:06.040Z,"64 km W of Salamatof, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T19:13:47.601Z,60.9101,-151.0425,5.5,1.7,ml,,,,0.83,ak,ak023fuvsuu6,2023-12-24T06:09:14.346Z,"18 km SSE of Tyonek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T17:14:04.789Z,60.4321,-150.2234,37.7,1.6,ml,,,,0.33,ak,ak023fuum41q,2023-12-24T06:09:18.271Z,"22 km WSW of Cooper Landing, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T16:38:04.113Z,59.9506,-153.5607,153.4,2.8,ml,,,,0.56,ak,ak023fuu5ti2,2024-02-17T22:43:06.040Z,"35 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T15:19:50.451Z,59.2183,-152.6362,71.2,2,ml,,,,0.38,ak,ak023futgexx,2023-12-24T06:09:17.872Z,"43 km WSW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-11T13:46:43.998Z,59.9348,-153.0152,120.7,2.4,ml,,,,0.4,ak,ak023fusfbid,2023-12-24T06:09:12.506Z,"63 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-11T12:47:03.188Z,59.3547,-152.7708,72.4,2.3,ml,,,,0.47,ak,ak023furu0hx,2023-12-24T06:09:11.864Z,"48 km W of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-11T11:13:58.016Z,58.1357,-154.9992,91.3,2.1,ml,,,,0.41,ak,ak023fur1erk,2023-12-22T02:33:01.322Z,"70 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-11T09:25:37.186Z,60.1722,-152.5765,94.2,2.4,ml,,,,0.58,ak,ak023fupx2j3,2023-12-22T02:33:00.600Z,"52 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-11T03:04:55.568Z,59.4716,-152.8824,93.8,2.1,ml,,,,0.34,ak,ak023fum80c4,2023-12-22T02:33:02.460Z,"56 km WNW of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-10T23:35:48.108Z,60.8769,-151.7031,82,1.9,ml,,,,0.55,ak,ak023ftaryj4,2023-12-23T21:34:03.765Z,"30 km NW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-10T22:56:34.110Z,58.2986666666667,-154.9895,3.02,-0.34,ml,6,195,,0.09,av,av91124093,2023-12-12T19:43:03.320Z,"87 km NNW of Karluk, Alaska",earthquake,0.57,0.65,0.243939001374205,6,reviewed,av,av
2023-12-10T21:08:54.309Z,60.8812,-150.745,53.5,1.4,ml,,,,0.51,ak,ak023ft9fbhy,2023-12-23T21:34:08.770Z,"5 km SSW of Point Possession, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-10T17:21:39.523Z,59.8785,-152.6744,95.8,1.9,ml,,,,0.24,ak,ak023ft74c8w,2023-12-23T21:34:06.692Z,"48 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-10T17:03:48.044Z,59.293,-153.733,107,2,ml,,,,0.38,ak,ak023ft70i0k,2023-12-23T21:34:06.494Z,"52 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-10T16:46:30.708Z,59.5306,-152.9645,97,2.2,ml,,,,0.38,ak,ak023ft6o8sl,2024-02-17T22:43:05.040Z,"62 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-10T16:06:20.332Z,59.8411,-152.7804,98.4,1.8,ml,,,,0.51,ak,ak023ft6fnk2,2023-12-23T21:34:01.242Z,"53 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-10T15:47:38.334Z,59.6767,-153.4135,116.4,2,ml,,,,0.32,ak,ak023ft631jj,2023-12-24T06:26:30.536Z,"40 km ESE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-10T15:25:30.727Z,59.7765,-150.9554,46.6,1.8,ml,,,,0.61,ak,ak023ft5yb80,2023-12-23T21:34:05.621Z,"9 km S of Fox River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-10T15:14:52.381Z,60.351,-152.7982,125.1,1.8,ml,,,,0.33,ak,ak023ft5w00m,2023-12-23T21:34:05.432Z,"71 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-10T14:46:32.420Z,60.3192,-150.7318,50.9,1.5,ml,,,,0.47,ak,ak023ft5hdse,2023-12-23T21:34:00.319Z,"20 km S of Funny River, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-10T14:36:12.232Z,59.8973,-153.5063,125.6,1.8,ml,,,,0.67,ak,ak023ft5f72f,2023-12-23T21:34:05.037Z,"35 km ENE of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-10T14:30:18.491Z,60.7919,-151.6743,84.6,1.7,ml,,,,0.57,ak,ak023ft5dxh7,2023-12-23T21:34:00.106Z,"23 km WNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-10T14:00:34.801Z,60.6231,-151.7025,76.8,1.6,ml,,,,0.47,ak,ak023ft57hva,2023-12-23T21:33:59.877Z,"20 km W of Salamatof, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-10T13:25:13.686Z,58.9627,-154.0422,102.8,2.1,ml,,,,0.43,ak,ak023ft4renu,2023-12-23T21:33:59.190Z,"67 km SE of Kokhanok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-10T13:24:31.212Z,59.453,-152.3071,83.5,1.5,ml,,,,0.6,ak,ak023ft4r8c1,2023-12-23T21:34:04.644Z,"24 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-10T13:07:35.610Z,60.0325,-153.079166666667,-2.81,-0.15,ml,4,164,,0.06,av,av92150071,2023-12-12T18:44:47.560Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.3,1.58,0.10331557670294,3,reviewed,av,av
2023-12-10T12:25:36.630Z,58.4803333333333,-154.486,4.73,0.4,ml,7,297,,0.17,av,av92150031,2023-12-12T19:44:38.630Z,"101 km N of Karluk, Alaska",earthquake,1.02,0.47,0.14290951792637,7,reviewed,av,av
2023-12-10T10:19:20.936Z,60.066,-152.6509,93.9,2.1,ml,,,,0.45,ak,ak023ft2xu3c,2023-12-22T04:45:33.206Z,"52 km WNW of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-10T10:02:11.110Z,58.4966666666667,-154.548166666667,4.83,0.43,ml,10,239,,0.22,av,av92149971,2023-12-12T04:50:40.780Z,"103 km N of Karluk, Alaska",earthquake,0.79,0.77,0.274965152268765,10,reviewed,av,av
2023-12-10T09:26:59.660Z,60.0315,-153.133,2.44,-0.61,ml,4,227,,0.09,av,av92149946,2023-12-12T04:34:59.650Z,"60 km ENE of Pedro Bay, Alaska",earthquake,0.75,1.62,0.184132844850298,4,reviewed,av,av
2023-12-10T07:37:38.775Z,60.4811,-150.6356,45.4,1.4,ml,,,,0.35,ak,ak023ft19fkd,2023-12-22T04:45:30.827Z,"7 km ESE of Funny River, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-10T07:09:39.233Z,59.0317,-150.0959,32.9,3.1,ml,,,,0.45,ak,ak023ft13fif,2024-02-17T22:43:05.040Z,"89 km SE of Halibut Cove, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-12-10T06:49:27.848Z,59.9436,-152.2352,69.3,1.4,ml,,,,0.52,ak,ak023ft0qjoi,2023-12-22T04:45:30.035Z,"28 km W of Happy Valley, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-10T06:33:12.100Z,59.358,-153.443333333333,-0.58,-0.04,ml,5,144,,0.09,av,av92149861,2023-12-12T04:07:28.830Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.14,0.13,0.266001102961748,5,reviewed,av,av
2023-12-10T06:17:14.388Z,60.1831,-152.6655,105.5,1.8,ml,,,,0.42,ak,ak023ft0jnev,2023-12-22T04:45:29.377Z,"57 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-10T06:00:56.910Z,59.358,-153.4305,-0.82,1.01,ml,8,96,,0.08,av,av92149841,2023-12-22T04:44:17.753Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.14,0.21,0.285991208758234,8,reviewed,av,av
2023-12-10T04:24:51.539Z,59.5073,-151.7066,53.4,1.3,ml,,,,0.52,ak,ak023fszedgh,2023-12-22T04:45:35.438Z,"4 km NW of Seldovia Village, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-10T03:27:30.640Z,59.3711666666667,-153.437166666667,4.57,-0.38,ml,8,152,,0.07,av,av91124028,2023-12-12T03:32:14.620Z,"59 km SE of Pedro Bay, Alaska",earthquake,0.73,0.57,0.344624263347683,8,reviewed,av,av
2023-12-10T02:51:27.920Z,60.0233333333333,-153.096333333333,-1.97,-0.32,ml,4,174,,0.09,av,av92149706,2023-12-12T00:58:11.990Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.35,4.26,0.251139246957161,4,reviewed,av,av
